id	name	name_en	name_zh-CN	name_zh-TW	description	description_en	description_zh-CN	description_zh-TW
600000164	[行動前]スキル威力+5%	[Before Turn] Skill Power +5%	[行动前]技能威力+5%	[行動前]技能威力+5%	行動前、自身のｽｷﾙﾀﾞﾒｰｼﾞ+5%	Before turn, boosts own skill damage by 5%.	行动前，自身技能伤害+5%。	行動前，自身的技能傷害+5%。
600000165	[クリティカル]確率+100%	[Critical] Rate +100%	[暴击]概率+100%	[重擊]機率+100%	味方全員クリティカル確率+100%	Boosts all allies' critical rate by 100%.	我方全体暴击率+100%。	我方全體重擊率+100%。
600000166	[ブレイク]スキル威力+200%	[Stun] Skill Power +200%	[破防]技能威力+200%	[破防]技能威力+200%	敵がブレイク状態の時、スキル威力+200%	Boosts skill power by 200% while enemy is stunned.	敌人陷入破防状态时，技能威力+200%。	敵方為破防狀態時，技能威力+200%。
600000167	[WEAK]スキル威力+150%	[Weakness] Skill Power +150%	[WEAK]技能威力+150%	[WEAK]技能威力+150%	WEAK攻撃時、スキル威力+150%	Boosts skill power by 150% when attacking a weakness.	发动WEAK攻击时，技能威力+150%。	WEAK攻擊時，技能威力+150%。
600000168	[HP70%]スキル威力+100%	[HP 70%] Skill Power +100%	[HP70%]技能威力+100%	[HP70%]技能威力+100%	自身のHPが70%以上の時、スキル威力+100%	Boosts skill power by 100% when own HP is 70% or higher.	自身HP不低于70%时，技能威力+100%。	自身的HP在70%以上時，技能威力+100%。
600000169	[麻痺]スキル威力+200%	[Paralysis] Skill Power +200%	[麻痹]技能威力+200%	[麻痺]技能威力+200%	敵が麻痺状態の時、スキル威力+200%	Boosts skill power by 200% while enemy is paralyzed.	敌人陷入麻痹状态时，技能威力+200%。	敵方為麻痺狀態時，技能威力+200%。
600000170	[WEAK]バースト威力+150%	[Weakness] Burst Power +150%	[WEAK]爆发威力+150%	[WEAK]爆發威力+150%	WEAK攻撃時、バーストスキル威力+150%	Boosts burst skill power by 150% when attacking a weakness.	发动WEAK攻击时，爆发技能威力+150%。	WEAK攻擊時，爆發技能威力+150%。
600000171	[全体]スキル威力+100%	[All] Skill Power +100%	[全体]技能威力+100%	[全體]技能威力+100%	全体攻撃スキル威力+100%	Boosts skill power by 100% for attacks that target all enemies.	全体攻击技能威力+100%。	全體攻擊技能威力+100%。
600000172	[全体]ブレイク威力+100%	[All] Stun Power +100%	[全体]破防威力+100%	[全體]破防威力+100%	全体攻撃ブレイクダメージ+100%	Boosts stun damage for attacks that target all enemies by 100%.	全体攻击破防伤害+100%。	全體攻擊破防傷害+100%。
600000173	[WEAK]スキル威力+150%	[Weakness] Skill Power +150%	[WEAK]技能威力+150%	[WEAK]技能威力+150%	WEAK攻撃時、スキル威力+150%	Boosts skill power by 150% when attacking a weakness.	发动WEAK攻击时，技能威力+150%。	WEAK攻擊時，技能威力+150%。
600000174	[毒]スキル威力+200%	[Poison] Skill Power +200%	[中毒]技能威力+200%	[中毒]技能威力+200%	敵が毒状態の時、スキル威力+200%	Boosts skill power by 200% while enemy is poisoned.	敌人陷入中毒状态时，技能威力+200%。	敵方為中毒狀態時，技能威力+200%。
600000175	[単体]回復量+50%	[Single] Recovery +50%	[单体]恢复量+50%	[單體]回復量+50%	味方単体への与えるHP回復量+50%	Boosts single-target HP recovery given to allies by 50%.	给予我方单体的HP恢复量+50%。	賦予我方單體的HP回復量+50%。
600000176	[WEAK]バースト威力+150%	[Weakness] Burst Power +150%	[WEAK]爆发威力+150%	[WEAK]爆發威力+150%	WEAK攻撃時、バーストスキル威力+150%	Boosts burst skill power by 150% when attacking a weakness.	发动WEAK攻击时，爆发技能威力+150%。	WEAK攻擊時，爆發技能威力+150%。
600000177	[斬]スキル威力+200%	[Slash] Skill Power +200%	[斩击]技能威力+200%	[斬]技能威力+200%	斬属性スキル威力+200%	Boosts Slash skill power by 200%.	斩击属性技能威力+200%。	斬屬性技能威力+200%。
600000178	[風]ブレイク威力+200%	[Air] Stun Power +200%	[风]破防威力+200%	[風]破防威力+200%	風属性ブレイクダメージ+200%	Boosts Air stun damage by 200%.	风属性破防伤害+200%。	風屬性破防傷害+200%。
600000179	[WEAK]スキル威力+150%	[Weakness] Skill Power +150%	[WEAK]技能威力+150%	[WEAK]技能威力+150%	WEAK攻撃時、スキル威力+150%	Boosts skill power by 150% when attacking a weakness.	发动WEAK攻击时，技能威力+150%。	WEAK攻擊時，技能威力+150%。
600000180	[火]スキル威力+200%	[Fire] Skill Power +200%	[火]技能威力+200%	[火]技能威力+200%	火属性スキル威力+200%	Boosts Fire skill power by 200%.	火属性技能威力+200%。	火屬性技能威力+200%。
600000181	[突]ブレイク威力+200%	[Stab] Stun Power +200%	[突刺]破防威力+200%	[突]破防威力+200%	突属性ブレイクダメージ+200%	Boosts Stab stun damage by 200%.	突刺属性破防伤害+200%。	突屬性破防傷害+200%。
600000182	[WEAK]バースト威力+150%	[Weakness] Burst Power +150%	[WEAK]爆发威力+150%	[WEAK]爆發威力+150%	WEAK攻撃時、バーストスキル威力+150%	Boosts burst skill power by 150% when attacking a weakness.	发动WEAK攻击时，爆发技能威力+150%。	WEAK攻擊時，爆發技能威力+150%。
600000183	[突]スキル威力+200%	[Stab] Skill Power +200%	[突刺]技能威力+200%	[突]技能威力+200%	突属性スキル威力+200%	Boosts Stab skill power by 200%.	突刺属性技能威力+200%。	突屬性技能威力+200%。
600000184	[単体]スキル威力+100%	[Single] Skill Power +100%	[单体]技能威力+100%	[單體]技能威力+100%	単体攻撃のスキル威力+200%	Boosts single-target attack skill power by 200%.	单体攻击的技能威力+200%。	單體攻擊的技能威力+200%。
600000185	[WEAK]スキル威力+150%	[Weakness] Skill Power +150%	[WEAK]技能威力+150%	[WEAK]技能威力+150%	WEAK攻撃時、スキル威力+150%	Boosts skill power by 150% when attacking a weakness.	发动WEAK攻击时，技能威力+150%。	WEAK攻擊時，技能威力+150%。
600000186	[強化効果]付与効果量+100%	[Buffs Effects] Potency +100%	[强化效果]赋予效果量+100%	[強化效果]賦予效果量+100%	強化効果を付与する時、効果量+100%	Boosts potency of buff effects given by 100%.	赋予强化效果时，效果量+100%。	賦予強化效果時，效果量+100%。
600000187	[行動後]スキル威力+30%	[After Turn] Skill Power +30%	[行动后]技能威力+30%	[行動後]技能威力+30%	行動後、スキル威力+30%	After turn, boosts skill power by 30%.	行动后技能威力+30%。	行動後，技能威力+30%。
600000188	[WEAK]バースト威力+150%	[Weakness] Burst Power +150%	[WEAK]爆发威力+150%	[WEAK]爆發威力+150%	WEAK攻撃時、バーストスキル威力+150%	Boosts burst skill power by 150% when attacking a weakness.	发动WEAK攻击时，爆发技能威力+150%。	WEAK攻擊時，爆發技能威力+150%。
600000189	[HP70%]スキル威力+50%	[HP 70%] Skill Power +50%	[HP70%]技能威力+50%	[HP70%]技能威力+50%	HP70%以上の時スキル威力+50%	Boosts skill power by 50% when HP is 70% or higher.	自身HP不低于70%时，技能威力+50%。	HP在70%以上時，技能威力+50%。
600000190	[強化効果]付与効果量+100%	[Buffs Effects] Potency +100%	[强化效果]赋予效果量+100%	[強化效果]賦予效果量+100%	強化効果が付与された時、効果量+100%	Boosts potency of buff effects received by 100%.	被赋予强化效果时，效果量+100%。	被賦予強化效果時，效果量+100%。
600000191	[WEAK]スキル威力+150%	[Weakness] Skill Power +150%	[WEAK]技能威力+150%	[WEAK]技能威力+150%	WEAK攻撃時、スキル威力+150%	Boosts skill power by 150% when attacking a weakness.	发动WEAK攻击时，技能威力+150%。	WEAK攻擊時，技能威力+150%。
600000192	[火]スキル威力+200%	[Fire] Skill Power +200%	[火]技能威力+200%	[火]技能威力+200%	火属性スキル威力+200%	Boosts Fire skill power by 200%.	火属性技能威力+200%。	火屬性技能威力+200%。
600000193	[全体]スキル威力+100%	[All] Skill Power +100%	[全体]技能威力+100%	[全體]技能威力+100%	全体攻撃スキル威力+100%	Boosts skill power by 100% for attacks that target all enemies.	全体攻击技能威力+100%。	全體攻擊技能威力+100%。
600000194	[WEAK]バースト威力+150%	[Weakness] Burst Power +150%	[WEAK]爆发威力+150%	[WEAK]爆發威力+150%	WEAK攻撃時、バーストスキル威力+150%	Boosts burst skill power by 150% when attacking a weakness.	发动WEAK攻击时，爆发技能威力+150%。	WEAK攻擊時，爆發技能威力+150%。
600000195	[単体]ブレイク威力+20%	[Single] Stun Power +20%	[单体]破防威力+20%	[單體]破防威力+20%	単体ブレイクダメージ+20%	Boosts single-target stun damage by 20%.	单体破防伤害+20%。	單體破防傷害+20%。
600000196	[単体]ブレイク威力+30%	[Single] Stun Power +30%	[单体]破防威力+30%	[單體]破防威力+30%	単体ブレイクダメージ+30%	Boosts single-target stun damage by 30%.	单体破防伤害+30%。	單體破防傷害+30%。
600000197	[単体]ブレイク威力+40%	[Single] Stun Power +40%	[单体]破防威力+40%	[單體]破防威力+40%	単体ブレイクダメージ+40%	Boosts single-target stun damage by 40%.	单体破防伤害+40%。	單體破防傷害+40%。
600000198	[ブレイク]味方全体のHP10%回復	[Stun] Restore Allies HP 10%	[破防]我方全体HP恢复10%	[破防]回復我方全體HP10%	ブレイク時、味方全体のHP10%回復	Restores all allies' HP by 10% on stun.	破防时，我方全体HP恢复10%。	破防時，回復我方全體HP10%。
600000199	[ブレイク]味方全体のHP20%回復	[Stun] Restore Allies HP 20%	[破防]我方全体HP恢复20%	[破防]回復我方全體HP20%	ブレイク時、味方全体のHP20%回復	Restores all allies' HP by 20% on stun.	破防时，我方全体HP恢复20%。	破防時，回復我方全體HP20%。
600000200	[ブレイク]味方全体のHP30%回復	[Stun] Restore Allies HP 30%	[破防]我方全体HP恢复30%	[破防]回復我方全體HP30%	ブレイク時、味方全体のHP30%回復	Restores all allies' HP by 30% on stun.	破防时，我方全体HP恢复30%。	破防時，回復我方全體HP30%。
600000201	[ブレイク]スキル威力+30%	[Stun] Skill Power +30%	[破防]技能威力+30%	[破防]技能威力+30%	ブレイク時、味方全体のスキルダメージ+30%	Boosts all allies' skill damage by 30% on stun.	破防时，我方全体技能伤害+30%。	破防時，我方全體的技能傷害+30%。
600000202	[ブレイク]スキル威力+50%	[Stun] Skill Power +50%	[破防]技能威力+50%	[破防]技能威力+50%	ブレイク時、味方全体のスキルダメージ+50%	Boosts all allies' skill damage by 50% on stun.	破防时，我方全体技能伤害+50%。	破防時，我方全體的技能傷害+50%。
600000203	[ブレイク]スキル威力+75%	[Stun] Skill Power +75%	[破防]技能威力+75%	[破防]技能威力+75%	ブレイク時、味方全体のスキルダメージ+75%	Boosts all allies' skill damage by 75% on stun.	破防时，我方全体技能伤害+75%。	破防時，我方全體的技能傷害+75%。
600000204	[雷]スキル威力+20%	[Bolt] Skill Power +20%	[雷]技能威力+20%	[雷]技能威力+20%	雷属性スキルダメージ+20%	Boosts Bolt skill damage by 20%.	雷属性技能伤害+20%。	雷屬性技能傷害+20%。
600000205	[雷]スキル威力+30%	[Bolt] Skill Power +30%	[雷]技能威力+30%	[雷]技能威力+30%	雷属性スキルダメージ+30%	Boosts Bolt skill damage by 30%.	雷属性技能伤害+30%。	雷屬性技能傷害+30%。
600000206	[雷]スキル威力+40%	[Bolt] Skill Power +40%	[雷]技能威力+40%	[雷]技能威力+40%	雷属性スキルダメージ+40%	Boosts Bolt skill damage by 40%.	雷属性技能伤害+40%。	雷屬性技能傷害+40%。
600000207	[全体]スキル威力+10%	[All] Skill Power +10%	[全体]技能威力+10%	[全體]技能威力+10%	全体攻撃スキルダメージ+10%	Boosts skill damage by 10% for attacks that target all enemies.	全体攻击技能伤害+10%。	全體攻擊技能傷害+10%。
600000208	[全体]スキル威力+20%	[All] Skill Power +20%	[全体]技能威力+20%	[全體]技能威力+20%	全体攻撃スキルダメージ+20%	Boosts skill damage by 20% for attacks that target all enemies.	全体攻击技能伤害+20%。	全體攻擊技能傷害+20%。
600000209	[全体]スキル威力+30%	[All] Skill Power +30%	[全体]技能威力+30%	[全體]技能威力+30%	全体攻撃スキルダメージ+30%	Boosts skill damage by 30% for attacks that target all enemies.	全体攻击技能伤害+30%。	全體攻擊技能傷害+30%。
600000210	[WEAK]バースト威力+30%	[Weakness] Burst Power +30%	[WEAK]爆发威力+30%	[WEAK]爆發威力+30%	WEAK攻撃時、バーストスキルダメージ+30%	Boosts burst skill damage by 30% when attacking a weakness.	发动WEAK攻击时，爆发技能伤害+30%。	WEAK攻擊時，爆發技能傷害+30%。
600000211	[WEAK]バースト威力+50%	[Weakness] Burst Power +50%	[WEAK]爆发威力+50%	[WEAK]爆發威力+50%	WEAK攻撃時、バーストスキルダメージ+50%	Boosts burst skill damage by 50% when attacking a weakness.	发动WEAK攻击时，爆发技能伤害+50%。	WEAK攻擊時，爆發技能傷害+50%。
600000212	[WEAK]バースト威力+75%	[Weakness] Burst Power +75%	[WEAK]爆发威力+75%	[WEAK]爆發威力+75%	WEAK攻撃時、バーストスキルダメージ+75%	Boosts burst skill damage by 75% when attacking a weakness.	发动WEAK攻击时，爆发技能伤害+75%。	WEAK攻擊時，爆發技能傷害+75%。
600000213	[WEAK]最大HP+3%	[Weakness] Max HP +3%	[WEAK]HP上限+3%	[WEAK]HP最大值+3%	WEAK攻撃時、自身の最大HP+3%(上限15%)	Boosts own max HP by 3% when attacking a weakness. (MAX 15%)	发动WEAK攻击时，自身HP上限+3%（上限15%）。	WEAK攻擊時，自身HP最大值+3%（上限15%）。
600000214	[WEAK]最大HP+5%	[Weakness] Max HP +5%	[WEAK]HP上限+5%	[WEAK]HP最大值+5%	WEAK攻撃時、自身の最大HP+5%(上限25%)	Boosts own max HP by 5% when attacking a weakness. (MAX 25%)	发动WEAK攻击时，自身HP上限+5%（上限25%）。	WEAK攻擊時，自身HP最大值+5%（上限25%）。
600000215	[WEAK]最大HP+7%	[Weakness] Max HP +7%	[WEAK]HP上限+7%	[WEAK]HP最大值+7%	WEAK攻撃時、自身の最大HP+7%(上限35%)	Boosts own max HP by 7% when attacking a weakness. (MAX 35%)	发动WEAK攻击时，自身HP上限+7%（上限35%）。	WEAK攻擊時，自身HP最大值+7%（上限35%）。
600000216	[強化効果]付与効果量+15%	[Buffs Given] Potency +15%	[强化效果]赋予效果量+15%	[強化效果]賦予效果量+15%	強化効果が付与された時、効果量+15%	Boosts potency of buff effects received by 15%.	被赋予强化效果时，效果量+15%。	被賦予強化效果時，效果量+15%。
600000217	[強化効果]付与効果量+25%	[Buffs Given] Potency +25%	[强化效果]赋予效果量+25%	[強化效果]賦予效果量+25%	強化効果が付与された時、効果量+25%	Boosts potency of buff effects received by 25%.	被赋予强化效果时，效果量+25%。	被賦予強化效果時，效果量+25%。
600000218	[強化効果]付与効果量+40%	[Buffs Given] Potency +40%	[强化效果]赋予效果量+40%	[強化效果]賦予效果量+40%	強化効果が付与された時、効果量+40%	Boosts potency of buff effects received by 40%.	被赋予强化效果时，效果量+40%。	被賦予強化效果時，效果量+40%。
600000219	[風]スキル威力+20%	[Air] Skill Power +20%	[风]技能威力+20%	[風]技能威力+20%	風属性スキルダメージ+20%	Boosts Air skill damage by 20%.	风属性技能伤害+20%。	風屬性技能傷害+20%。
600000220	[風]スキル威力+30%	[Air] Skill Power +30%	[风]技能威力+30%	[風]技能威力+30%	風属性スキルダメージ+30%	Boosts Air skill damage by 30%.	风属性技能伤害+30%。	風屬性技能傷害+30%。
600000221	[風]スキル威力+40%	[Air] Skill Power +40%	[风]技能威力+40%	[風]技能威力+40%	風属性スキルダメージ+40%	Boosts Air skill damage by 40%.	风属性技能伤害+40%。	風屬性技能傷害+40%。
600000222	[全体]回復量+20%	[All] Recovery +20%	[全体]恢复量+20%	[全體]回復量+20%	味方全体への与えるHP回復量+20%	Boosts HP recovery that targets all allies by 20%.	给予我方全体的HP恢复量+20%。	賦予我方全體的HP回復量+20%。
600000223	[全体]回復量+30%	[All] Recovery +30%	[全体]恢复量+30%	[全體]回復量+30%	味方全体への与えるHP回復量+30%	Boosts HP recovery that targets all allies by 30%.	给予我方全体的HP恢复量+30%。	賦予我方全體的HP回復量+30%。
600000224	[全体]回復量+50%	[All] Recovery +50%	[全体]恢复量+50%	[全體]回復量+50%	味方全体への与えるHP回復量+50%	Boosts HP recovery that targets all allies by 50%.	给予我方全体的HP恢复量+50%。	賦予我方全體的HP回復量+50%。
600000225	[行動前]再生+5%	[Before Turn] Regen +5%	[行动前]再生+5%	[行動前]再生+5%	行動前、自身に「行動前、HP回復+5%」を付与	Before turn, restores own HP by 5% at the start of the turn.	行动前，赋予自身“行动前恢复HP+5%”。	行動前，賦予自身「行動前，HP回復+5%」。
600000226	[行動前]再生+5%	[Before Turn] Regen +5%	[行动前]再生+5%	[行動前]再生+5%	行動前、自身に「行動前、HP回復+5%」を付与	Before turn, restores own HP by 5% at the start of the turn.	行动前，赋予自身“行动前恢复HP+5%”。	行動前，賦予自身「行動前，HP回復+5%」。
600000227	[行動前]再生+10%	[Before Turn] Regen +10%	[行动前]再生+10%	[行動前]再生+10%	行動前、自身に「行動前、HP回復+10%」を付与	Before turn, restores own HP by 10% at the start of the turn.	行动前，赋予自身“行动前恢复HP+10%”。	行動前，賦予自身「行動前，HP回復+10%」。
600000228	[行動前]スキル威力+5%	[Before Turn] Skill Power +5%	[行动前]技能威力+5%	[行動前]技能威力+5%	行動前、自身のｽｷﾙﾀﾞﾒｰｼﾞ+5%	Before turn, boosts own skill damage by 5%.	行动前，自身技能伤害+5%。	行動前，自身的技能傷害+5%。
600000229	[行動前]スキル威力+7%	[Before Turn] Skill Power +7%	[行动前]技能威力+7%	[行動前]技能威力+7%	行動前、自身のｽｷﾙﾀﾞﾒｰｼﾞ+7%	Before turn, boosts own skill damage by 7%.	行动前，自身技能伤害+7%。	行動前，自身的技能傷害+7%。
600000230	[行動前]スキル威力+10%	[Before Turn] Skill Power +10%	[行动前]技能威力+10%	[行動前]技能威力+10%	行動前、自身のｽｷﾙﾀﾞﾒｰｼﾞ+10%	Before turn, boosts own skill damage by 10%.	行动前，自身技能伤害+10%。	行動前，自身的技能傷害+10%。
600000232	マイナス効果状態でない場合、WEAKダメージ上昇	No Neg. Effect Weak Damage Up	没有陷入负面效果状态时，WEAK伤害提升	非減弱效果狀態時，WEAK傷害上升	マイナス効果状態でない場合、WEAKダメージ+50%	Boosts damage to weaknesses by 50% while not inflicted with negative effects.	没有陷入负面效果状态时，WEAK伤害+50%。	非減弱效果狀態時，WEAK傷害+50%。
600000234	ブレイク対象へのダメージ上昇	Damage Up Vs. Stun	对破防目标伤害提升	對破防目標的傷害上升	攻撃対象がブレイク状態の時、スキルダメージ+50%	When attack target is stunned, boosts skill damage by 50%.	攻击目标陷入破防状态时，技能伤害+50%。	攻擊目標處於破防狀態時，技能傷害+50%。
600000239	HP回復時、魔法ダメージ上昇	Magic Damage Up on HP Recover	恢复HP时，魔法伤害提升	HP回復時，魔法傷害上升	HP回復時、魔法ダメージ+5%	Boosts magic damage by 5% when recovering HP.	恢复HP时，魔法伤害+5%。	HP回復時，魔法傷害+5%。
600000241	全体攻撃のスキルダメージ上昇	All Enemy Attack Skill Damage Up	全体攻击的技能伤害提升	全體攻擊的技能傷害上升	全体攻撃のスキルダメージ+50%	Boosts skill damage by 50% for attacks that target all enemies.	全体攻击的技能伤害+50%。	全體攻擊的技能傷害+50%。
600000242	全体攻撃のブレイクダメージ上昇	All Enemy Attack Stun Damage Up	全体攻击的破防伤害提升	全體攻擊的破防傷害上升	全体攻撃のブレイクダメージ+50%	Boosts stun damage by 50% for attacks that target all enemies.	全体攻击的破防伤害+50%。	全體攻擊的破防傷害+50%。
600000243	[クリティカル]威力+20%	[Critical] Power +20%	[暴击]威力+20%	[重擊]威力+20%	クリティカルダメージ+20%	Boosts critical damage by 20%.	暴击伤害+20%。	重擊傷害+20%。
600000244	[クリティカル]威力+40%	[Critical] Power +40%	[暴击]威力+40%	[重擊]威力+40%	クリティカルダメージ+40%	Boosts critical damage by 40%.	暴击伤害+40%。	重擊傷害+40%。
600000245	[クリティカル]威力+60%	[Critical] Power +60%	[暴击]威力+60%	[重擊]威力+60%	クリティカルダメージ+60%	Boosts critical damage by 60%.	暴击伤害+60%。	重擊傷害+60%。
600000246	[雷]ブレイク威力+20%	[Bolt] Stun Power +20%	[雷]破防威力+20%	[雷]破防威力+20%	雷属性ブレイクダメージ+20%	Boosts Bolt stun damage by 20%.	雷属性破防伤害+20%。	雷屬性破防傷害+20%。
600000247	[雷]ブレイク威力+30%	[Bolt] Stun Power +30%	[雷]破防威力+30%	[雷]破防威力+30%	雷属性ブレイクダメージ+30%	Boosts Bolt stun damage by 30%.	雷属性破防伤害+30%。	雷屬性破防傷害+30%。
600000248	[雷]ブレイク威力+40%	[Bolt] Stun Power +40%	[雷]破防威力+40%	[雷]破防威力+40%	雷属性ブレイクダメージ+40%	Boosts Bolt stun damage by 40%.	雷属性破防伤害+40%。	雷屬性破防傷害+40%。
600000249	[WEAK]スキル威力+30%	[Weakness] Skill Power +30%	[WEAK]技能威力+30%	[WEAK]技能威力+30%	WEAK攻撃時、スキルダメージ+30%	Boosts skill damage by 30% when attacking a weakness.	发动WEAK攻击时，技能伤害+30%。	WEAK攻擊時，技能傷害+30%。
600000250	[WEAK]スキル威力+50%	[Weakness] Skill Power +50%	[WEAK]技能威力+50%	[WEAK]技能威力+50%	WEAK攻撃時、スキルダメージ+50%	Boosts skill damage by 50% when attacking a weakness.	发动WEAK攻击时，技能伤害+50%。	WEAK攻擊時，技能傷害+50%。
600000251	[WEAK]スキル威力+75%	[Weakness] Skill Power +75%	[WEAK]技能威力+75%	[WEAK]技能威力+75%	WEAK攻撃時、スキルダメージ+75%	Boosts skill damage by 75% when attacking a weakness.	发动WEAK攻击时，技能伤害+75%。	WEAK攻擊時，技能傷害+75%。
600000252	[突]スキル威力+30%	[Stab] Skill Power +30%	[突]技能威力+30%	[突]技能威力+30%	突属性ダメージ+30%	Boosts Stab damage by 30%.	突刺属性伤害+30%。	突屬性傷害+30%。
600000253	[突]スキル威力+50%	[Stab] Skill Power +50%	[突]技能威力+50%	[突]技能威力+50%	突属性ダメージ+50%	Boosts Stab damage by 50%.	突刺属性伤害+50%。	突屬性傷害+50%。
600000254	[突]スキル威力+80%	[Stab] Skill Power +80%	[突]技能威力+80%	[突]技能威力+80%	突属性ダメージ+80%	Boosts Stab damage by 80%.	突刺属性伤害+80%。	突屬性傷害+80%。
600000255	[ブレイク]スキル威力+30%	[Stun] Skill Power +30%	[破防]技能威力+30%	[破防]技能威力+30%	敵がブレイク状態の時、スキル威力+30%	Boosts skill power by 30% while an enemy is stunned.	敌人陷入破防状态时，技能威力+30%。	敵方為破防狀態時，技能威力+30%。
600000256	[ブレイク]スキル威力+60%	[Stun] Skill Power +60%	[破防]技能威力+60%	[破防]技能威力+60%	敵がブレイク状態の時、スキル威力+60%	Boosts skill power by 60% while enemy is stunned.	敌人陷入破防状态时，技能威力+60%。	敵方為破防狀態時，技能威力+60%。
600000257	[ブレイク]スキル威力+90%	[Stun] Skill Power +90%	[破防]技能威力+90%	[破防]技能威力+90%	敵がブレイク状態の時、スキル威力+90%	Boosts skill power by 90% while enemy is stunned.	敌人陷入破防状态时，技能威力+90%。	敵方為破防狀態時，技能威力+90%。
600000258	[WEAK]バースト威力+30%	[Weakness] Burst Power +30%	[WEAK]爆发威力+30%	[WEAK]爆發威力+30%	WEAK攻撃時、バーストスキルダメージ+30%	Boosts burst skill damage by 30% when attacking a weakness.	发动WEAK攻击时，爆发技能伤害+30%。	WEAK攻擊時，爆發技能傷害+30%。
600000259	[WEAK]バースト威力+50%	[Weakness] Burst Power +50%	[WEAK]爆发威力+50%	[WEAK]爆發威力+50%	WEAK攻撃時、バーストスキルダメージ+50%	Boosts burst skill damage by 50% when attacking a weakness.	发动WEAK攻击时，爆发技能伤害+50%。	WEAK攻擊時，爆發技能傷害+50%。
600000260	[WEAK]バースト威力+75%	[Weakness] Burst Power +75%	[WEAK]爆发威力+75%	[WEAK]爆發威力+75%	WEAK攻撃時、バーストスキルダメージ+75%	Boosts burst skill damage by 75% when attacking a weakness.	发动WEAK攻击时，爆发技能伤害+75%。	WEAK攻擊時，爆發技能傷害+75%。
600000261	[行動前]再生+5%	[Before Turn] Regen +5%	[行动前]再生+5%	[行動前]再生+5%	ターン開始時、自身のHPを5%回復	Restores own HP by 5% at the start of the turn.	回合开始时，自身HP恢复5%。	回合開始時，回復自身HP5%。
600000262	[行動前]再生+5%	[Before Turn] Regen +5%	[行动前]再生+5%	[行動前]再生+5%	ターン開始時、自身のHPを5%回復	Restores own HP by 5% at the start of the turn.	回合开始时，自身HP恢复5%。	回合開始時，回復自身HP5%。
600000263	[行動前]再生+5%	[Before Turn] Regen +5%	[行动前]再生+5%	[行動前]再生+5%	ターン開始時、自身のHPを5%回復	Restores own HP by 5% at the start of the turn.	回合开始时，自身HP恢复5%。	回合開始時，回復自身HP5%。
600000264	[HP70%]スキル威力+10%	[HP 70%] Skill Power +10%	[HP70%]技能威力+10%	[HP70%]技能威力+10%	自身のHPが70%以上の時、スキル威力+10%	Boosts skill power by 10% when own HP is 70% or higher.	自身HP不低于70%时，技能威力+10%。	自身的HP在70%以上時，技能威力+10%。
600000265	[HP70%]スキル威力+25%	[HP 70%] Skill Power +25%	[HP70%]技能威力+25%	[HP70%]技能威力+25%	自身のHPが70%以上の時、スキル威力+25%	Boosts skill power by 25% when own HP is 70% or higher.	自身HP不低于70%时，技能威力+25%。	自身的HP在70%以上時，技能威力+25%。
600000266	[HP70%]スキル威力+50%	[HP 70%] Skill Power +50%	[HP70%]技能威力+50%	[HP70%]技能威力+50%	自身のHPが70%以上の時、スキル威力+50%	Boosts skill power by 50% when own HP is 70% or higher.	自身HP不低于70%时，技能威力+50%。	自身的HP在70%以上時，技能威力+50%。
600000267	回復量+10%	Recovery +10%	恢复量+10%	回復量+10%	与えるHP回復量+10%	Boosts HP recovery given by 10%.	给予的HP恢复量+10%。	賦予的HP回復量+10%。
600000268	回復量+20%	Recovery +20%	恢复量+20%	回復量+20%	与えるHP回復量+20%	Boosts HP recovery given by 20%.	给予的HP恢复量+20%。	賦予的HP回復量+20%。
600000269	回復量+30%	Recovery +30%	恢复量+30%	回復量+30%	与えるHP回復量+30%	Boosts HP recovery given by 30%.	给予的HP恢复量+30%。	賦予的HP回復量+30%。
600000271	ブレイク強化パネル獲得時、スキルダメージ上昇	Stun Boost Panel Skill Damage Up	获得破防强化面板时，技能伤害提升	獲得破防強化面板時，技能傷害上升	ﾌﾞﾚｲｸ強化ﾊﾟﾈﾙ獲得時、自身に「ｽｷﾙﾀﾞﾒｰｼﾞ+50%」を1回行動終了するまで付与	When using a stun boost panel, boosts own skill damage by 50% for 1 turn.	获得破防强化面板时，赋予自身“技能伤害+50%”，1次行动结束后失效。	獲得破防強化面板時，賦予自身「技能傷害+50%」，直到行動結束1次為止。
600000273	ブレイク対象へのダメージ上昇	Damage Up Vs. Stun	对破防目标伤害提升	對破防目標的傷害上升	攻撃対象がブレイク状態の時、スキルダメージ+50%	When attack target is stunned, boosts skill damage by 50%.	攻击目标陷入破防状态时，技能伤害+50%。	攻擊目標處於破防狀態時，技能傷害+50%。
600000275	味方全員の物攻上昇	All Allies P. ATK Up	我方全体物攻提升	我方全體物攻上升	味方全員の物攻+150%	Boosts all allies' P. ATK by 150%.	我方全体物攻+150%。	我方全體物攻+150%。
600000276	味方全員の魔攻上昇	All Allies M. ATK Up	我方全体魔攻提升	我方全體魔攻上升	味方全員の魔攻+150%	Boosts all allies' M. ATK by 150%.	我方全体魔攻+150%。	我方全體魔攻+150%。
